X,Y,Z,Horizontal_Uncertainty,Vertical_Uncertainty
35.24376861824897,94.55320704071913,-0.06451465341787876,0.8466174691075243,0.32625828086703357
-96.69163023351365,-27.632044944384766,0.4107740665107668,0.5178822347416632,0.4914116950509266
35.587247103969766,-99.59808552055355,-0.1169577870996133,0.7719600164011108,0.45919625374243167
105.64703861591931,-37.71971476786754,0.15123026553776964,0.9280506531094852,0.46315315025056203
84.18842687109377,51.659702799296994,-0.2520651503175675,0.5622993284258028,0.4988338502924623
-28.30017593687792,-111.67546171822339,0.36809921558319564,0.9308898454427266,0.4482163091283597
-105.94618974024621,65.46077021934289,-0.053716677599703444,0.7742100160492866,0.44315668472038156
88.10420594671575,-77.75209981087401,0.12991221204912723,0.5245509931490968,0.3372452984739741
7.995630173641079,-60.21920291680871,59.446792833888175,0.6227075023846538,0.3854315884312931
-107.7044469188902,8.857079573544546,0.017608885839877353,0.5614576236341825,0.40136339221132766
16.149410423586858,-114.48014012937988,-0.10720833087553083,0.8683967138261639,0.3824067606834982
-8.200528371670865,101.68588576395592,5.968623977724494,0.8304535800917674,0.49914159201884445
-23.996985749231776,96.224175786461,0.03477946273797233,0.7807973139992562,0.3405723646017217
105.31231848132597,82.17359829924074,0.09339854243508527,0.6875801029380632,0.47096445289953115
-74.4433965718173,-31.908721527256702,12.112963273968214,0.7571765101341543,0.39229185852182824
-11.674183783630518,-8.18514739405223,120.40202484044731,0.9307385031093591,0.4055489784295855
10.20404009313299,-23.277566284625344,104.95674790107135,0.7726125024936863,0.4913679681657803
79.27779212274123,27.43547737334824,10.117759841480842,0.616507872708437,0.4078822003696694
-108.23845042865365,105.60677204661037,0.1642792916533351,0.6281837204592642,0.4978775614896871
87.37265197128417,-11.503460601544296,21.62441038029338,0.9904516800978623,0.3965920820540894
59.368862198738924,-88.54379240750116,0.11814955940765104,0.6349439745012151,0.29977832681411476
-35.5987319019085,-42.16438093424444,47.32433760024485,0.8805883230183724,0.46380874286799245
-40.93928172254739,-15.996217555607453,74.50217104248539,0.6848948509800404,0.436221743026473
-73.51147419543614,-61.46064776827709,-0.041890064897891544,0.7201954702695241,0.4270645804167788
-1.8866374319985804,-55.24108766405548,73.13712650379075,0.908159183336901,0.3374540689263861
-22.727969281297188,45.68262771458505,60.45318224023601,0.7412349173063337,0.25979595003099654
99.21487625680251,-93.77065800260884,-0.1941147030096477,0.8772789470444813,0.4025259365945091
-91.3569108792031,2.79228905272607,25.773909472055085,0.8017872644660622,0.3135564904396382
5.777448814186339,4.559645287310607,132.46841907974422,0.9122776424164372,0.31770361795060215
-1.465602674563348,11.178090886034237,129.59681436717239,0.6971172933667467,0.35548608700295303
30.592030473238413,113.08889881096539,-0.014548796829995991,0.7866712251440237,0.31797378211606325
-31.950131705946433,35.47144557187963,58.793367630513465,0.9990338877862159,0.2922883344277973
109.72504933595525,-25.33195461447549,-0.24156214122990277,0.9238344380700791,0.25478275469681017
-53.317731043084784,-29.469809839952806,40.935290246941264,0.7090590478997083,0.3455510851475681
-98.25541231809889,46.708870478583535,-0.1858719926013073,0.5475667288819202,0.3614447107487911
-43.25000736708183,45.5955219295407,32.417342621246966,0.6947306651446852,0.43113931859295024
-29.92507945446798,-1.241179962372473,105.66061869856252,0.853199156905437,0.49487806439223747
101.81964257296879,-3.2854254032666934,14.62955838992442,0.948421433551935,0.2620796940362481
38.896363809239475,85.76297410543411,0.4351104940201896,0.5238783766180426,0.4855119287863234
5.30875155142264,28.701394036175007,101.99557553331785,0.9478117498251809,0.4966426296089107
70.09962990410774,77.41742775777462,0.07604298744777949,0.7489953879349898,0.44603539299206674
-86.91489807674049,-25.26285113455137,4.108995553689072,0.7727060863271561,0.42294353583097455
-82.89935029568498,66.40806670782445,-0.3908181884798848,0.8798333986018562,0.3994099488786361
-88.31542990330932,64.98571068609608,0.3435441361232743,0.7076061417099414,0.47916666078725045
-59.293238508727896,-25.836750384117792,37.181623159583836,0.5700071044724477,0.46512829690156965
15.84945083544736,56.845218103691536,54.44644634864402,0.9975248690386704,0.3470071991701331
5.441414415282596,-17.56082170575407,116.56880061615914,0.681617105325363,0.3686018263808709
65.223532124372,45.31380108978738,4.99559124850538,0.788923098411519,0.4736945415217484
-98.51981743222741,-41.97403071145706,-0.4140780459759917,0.6057614756640031,0.4835778683018769
-75.67729003713316,-17.409748585230897,27.974451960822577,0.5167822566764158,0.31281548570942364
88.26897452101731,43.49074582013528,-0.24938551758860988,0.5220599590570243,0.4820804574568555
29.854789725955808,27.535962800289084,72.64878697178578,0.8234019038689169,0.38274610893393574
9.580703015861854,93.13070495906194,15.67025137642006,0.869769400446784,0.4401965007487907
30.710777095807018,100.67081045254375,-0.244443030498929,0.8189739575412653,0.3816155699013455
73.44517896294606,89.3035685475139,-0.10619412034483422,0.7368374779897724,0.36070478517129045
49.435427523577935,-9.989763826102578,70.43172204386872,0.7212416479902091,0.2641110053048893
66.64073433625416,-1.80019838678294,58.3881021769291,0.8935872558064077,0.48948559691291094
85.17962110907617,43.938696236610824,0.1113746778316318,0.7924558559637443,0.3107418594910624
-37.012346176421794,-48.52984138139353,36.96317680516455,0.7482615883735345,0.307354525700996
46.99483520724371,7.781815805675948,77.48801457638616,0.7937709014206671,0.29454732808386286
-23.491484925282528,25.541255778480174,83.17699210774308,0.8814764821409876,0.2898513149688082
98.62680447300126,-101.79699731387039,0.40777233608871233,0.8254036941833429,0.48652275592503547
104.72519093248569,45.00590655561254,0.44551117647572686,0.9418767051134296,0.47261507128135766
63.12418081270954,81.33209931520756,0.3284806286906762,0.9782148272881326,0.3587066646966425
-99.42280859008864,-54.567993270632115,0.09377222195096091,0.7209174478502453,0.3669803762664718
-42.007986727170206,75.85671876363885,-0.02855783490163022,0.6560750391841486,0.37798119921729706
24.677638503912824,-0.6326738877823754,113.40742960770464,0.923360119346937,0.3864623442274574
91.0726286996635,-20.813530209178243,2.990370623796408,0.8871969256380849,0.38153637504255633
98.0921246071559,-94.99148879202589,-0.22883012333180167,0.6157731958890749,0.47833157065967924
57.57882995262702,90.583415757789,0.1726791490558539,0.9568046008697957,0.28737461857420055
87.25998164687287,67.17271126710767,0.15206715167743579,0.6746179566015073,0.4349395284892268
-87.73010138271346,-60.90263361761598,-0.1624998949786663,0.7378338055411853,0.4451658053772411
58.786331749066974,67.12410064135783,0.3292568127984141,0.9856093605503502,0.3312643259265883
-45.9450547214098,-54.72532974161819,16.70324866978883,0.6710910515876385,0.2722524876239289
-1.532811196176862,-109.38564676003968,5.428966596869562,0.9175883364520363,0.4019990900372332
-84.2798259098488,-21.63128688401195,11.688197615600748,0.542885849391376,0.3589886321667536
-91.97287675476902,11.01879165884768,16.381569183003837,0.6450501797307072,0.49729101721223695
-62.420408071111225,74.96065672396506,0.20795403498653492,0.7390089564184392,0.3383744078446908
-33.85777882483252,70.9552584244416,12.56867152126114,0.7554879188592396,0.294276426217138
-21.00925581349935,-42.65901608323256,65.00875599527718,0.7395654703067183,0.2577928250707922
-106.0601946140493,-22.86245849186594,-0.39391493900786423,0.6155108252255628,0.470105223074145
-56.44398984675397,-104.87563839335607,-0.22454373053872,0.6231514269718631,0.43242029509229013
-21.109346753436924,-23.896440067738244,89.12309953257684,0.6992174919191094,0.38654824988713066
32.25657172221217,-47.682001913941384,44.790698040935204,0.6444459442486505,0.2526261726362753
-61.950073860387946,54.344952763006006,0.16965179414653386,0.8974981338701422,0.47112206625568354
75.121719557525,-66.33315273374679,-0.13207569852616624,0.9650712899091155,0.29636969169268196
-45.423919432865965,-13.55283248696864,71.34853120094084,0.9301892577762919,0.4160081864786355
-77.78877166486795,113.14433767623285,-0.4423765447296778,0.5676828335915203,0.45166114018969084
112.78354872488917,-84.26856505070401,0.41657859101664363,0.9087874207376786,0.4804789220953595
21.148022354035223,-26.450773592614553,85.84965317964485,0.6220182634672632,0.37553674843911194
-112.0431692215447,29.615120079609824,-0.3224709419959184,0.7244629327867347,0.4886912855167356
1.4065175821471185,-64.02081270242428,63.05200876544541,0.797959683220494,0.29096140316591146
-51.05314541792625,69.32595280008297,-0.10253363300646678,0.9898291241606266,0.331322405070801
-82.53542047622918,-104.32096196267884,-0.013289476500865038,0.9120503237554862,0.34165400111227495
-3.706758865851471,-53.07742548941046,73.95427021780608,0.5969037410366436,0.2963065042917316
-73.86244832338937,38.62060487723666,3.4345533022988533,0.6191377608208585,0.35337134775423584
74.10163014853119,-114.00388603641912,0.1715379709219617,0.7400040277211084,0.45247944858461014
-20.582598122280178,84.66281023325486,12.417334499521088,0.5222051358707545,0.322525114177015
-94.15652522354854,-94.91771421092265,0.26958857506080425,0.7655356519145957,0.3117081469321512
86.43852095046795,-17.078801633881813,14.471553454203304,0.6399333605545016,0.2886042019682823
-111.26559800057984,85.8451534081469,0.0920200087077937,0.7128850450690958,0.4294558937406494
-92.23848975708707,7.037000509597113,18.78785088277077,0.7019058476142581,0.38756367614636117
-109.88055997382186,35.22564920616661,-0.18488034460112146,0.7381724326936998,0.4940944388741505
87.3199508882116,35.84130872619205,-0.13916204124661397,0.6388923026762636,0.40794754270399625
-19.185774748923166,34.22499252209233,78.16529461708996,0.6466913860600071,0.4126151178385985
-111.97905576590786,12.636323681321734,0.263974004390625,0.9808128585166704,0.3484397767280445
-75.44688264644924,-48.59303961344128,0.051801652821603095,0.6508431513608395,0.2711080696872798
-23.446407441063954,-3.5989475766546906,111.4256648693811,0.8148575947287007,0.26903833988141335
-76.19440193457059,45.45337270105153,0.11738058778094074,0.7357577497760123,0.3675932383786418
-82.15776821746228,-61.55227478188313,0.14834032984125772,0.8575199563510303,0.26115721726171115
-110.16751846566426,-41.23036021771547,-0.071931031415426,0.5854153773671709,0.3126595139698803
-0.22829870544286934,88.6437643544697,33.30012188876839,0.9193867939053642,0.26013513924127485
2.717062319744401,-69.02139351890584,54.632337845175584,0.6642957861205787,0.2716843930311469
113.74038481311594,-46.6488350559663,0.12414233225415283,0.9660460549062527,0.3344086676787651
79.1353569175626,-84.33815966166324,-0.20276161718152608,0.8634230045486491,0.45959711793942626
-91.17465932803364,-3.3529165321683294,26.93750088329004,0.8450242378114075,0.2530576746938348
33.90495932448572,-99.40451799528503,0.27919109288774924,0.9417321423841967,0.3008745956926029
53.10124246636012,-108.33238073582925,-0.10274025683860094,0.9921071657959367,0.4053024013334099
33.54378573073334,-41.742048230337595,50.361024465040515,0.7608258950624377,0.4946869941839768
43.07041862704076,24.399675075371697,61.98362337581794,0.9308080017810014,0.3467529520972937
76.40675719917938,107.67378103074871,0.2705215023925486,0.7629249131090541,0.2918232980670573
71.9370284829881,-52.20006297253436,0.1371770806193749,0.703705689139094,0.4973830276527546
-0.45389133741021137,-83.28440311219863,40.43857208742915,0.7873235623912993,0.4801328278892174
-37.3565189452348,-55.81727441046286,26.21158672215668,0.6898385182198553,0.4311551996582781
41.30541448802125,-46.44452769577605,33.30408046326207,0.691440676286575,0.3055500319273036
-40.0715475385841,-108.88232254218698,0.08286693805686374,0.9725365537854389,0.31287134932863503
48.64350414200414,-29.48918871278239,46.71951797264169,0.7254642759691914,0.40669953966233496
102.7093145328769,105.38789167933102,-0.0803940631065983,0.9869942599230126,0.32531025063336716
92.77440212585087,94.67891689570209,0.2629758363905007,0.6335216667848618,0.3264471564816892
-53.58018769519085,17.930959270817077,54.879015981291765,0.7491973070915912,0.45033904571613687
-36.43115173213527,85.52832389890234,0.16336958554447295,0.5980898163053143,0.3064861277726673
87.1733283860393,-13.06434623570691,18.668325048557634,0.5043557785908173,0.3923993763966429
38.13201190928005,-3.7404562939399266,93.12001486140875,0.6467615836522427,0.3882848617590142
38.418986719422364,9.054934325852294,87.83486031313511,0.9414094237716453,0.48414607078585375
-16.33874835127736,45.03009936329407,69.97281670239875,0.9894242182379438,0.48374002723951487
-20.844006875974063,67.88000158216104,33.92885456702647,0.5481191209338538,0.42246378874906937
97.49480746287597,67.87304235592465,-0.15446706738155905,0.5296519314061787,0.3487793356129782
29.72813082798303,37.763759646857935,60.79671307018341,0.8603426119395925,0.3144548489365535
-65.89635754053329,88.51769303643034,0.024772643707712816,0.8043119881784205,0.4009166789467585
-52.26366019236967,-72.90041758893503,-0.2749344774045804,0.6474911646383742,0.44364104572144103
110.93500553925652,35.00437915616172,0.3079672939556608,0.7326915747260976,0.42180006607641596
61.56870045042574,-86.88949064543677,0.33406995078927326,0.5840278617577689,0.3655717706716296
37.98986516430376,75.39873560215882,1.9225441259034355,0.67444797075224,0.2590513946142259
98.30775882372893,-65.50995469799619,-0.1843451202209442,0.6545832970597905,0.2593656580409309
36.91278919469005,35.66865078654871,53.38335909062389,0.6360073005316971,0.3266575079881594
76.30350424041681,-14.725389968789765,30.296180066447114,0.89416329173055,0.48652560903224185
-22.524594279211552,-16.003518477591665,99.44276122171335,0.9550585864777349,0.35697169251568
66.69008708522962,64.31453866161884,0.07747815215080822,0.7100823554852791,0.3880154909734211
14.687725394695287,111.72442479986172,-0.2915495051539507,0.6449591953931662,0.4714449840255246
107.81246474038524,-11.611723342687219,0.02390485020707067,0.8455994036081919,0.3350670370802892
-67.56455360164783,-41.18944061418978,7.261376625853809,0.5844189624653966,0.32981543794398605
-77.376624329115,-18.944855389990476,22.037824576015133,0.7561058355244981,0.4274425374238727
24.015125675170125,-45.12399041515476,57.420076671363496,0.5897238214796181,0.42267317081876943
-32.767223274414164,32.47549078250129,63.567738521565836,0.7141384880063324,0.4029685354920675
83.35669548135989,70.57139742134687,0.09625650292129373,0.8982465681328999,0.3667740363695945
19.99612320360627,-30.934628032152006,81.22114080262956,0.8107684300735554,0.3775860148736133
31.051055175617616,-93.59801775341676,0.11802211076905256,0.6242185756447546,0.29567271832301817
81.35519713570191,-57.56571131796031,0.33144756112619156,0.7975221596778679,0.4133571054892461
-80.60017767247817,-77.90441899965654,0.1869668679905674,0.7161198398846922,0.3561785968179998
12.426834680721845,-41.332698623727296,77.75967578869196,0.641089996505717,0.34457485172933594
-72.85480246921573,114.23755284581638,0.24171131161134007,0.7274730273028347,0.36832209605018196
-34.444943186815976,-60.02242616205413,25.876940835620747,0.8406178035605456,0.38329233017184355
-71.89550244817626,41.88567327694041,1.1520674733389509,0.6711222536409212,0.48082950824386783
-53.76237278156976,39.181766235341726,28.79396612843706,0.9027452121046728,0.3215490374682418
