X,Y
7.446716733068498,6.509035535598381
4.04834601068319,4.245018835999321
6.940422927554632,6.634386024691635
3.398696520917345,5.546891731272181
5.145843984989877,2.8455887301685987
5.254689710888472,2.112723552745833
8.53052890423682,3.7613901952264897
3.885320860510209,0.2874096421743131
6.035791602777007,4.088348197771942
4.8752707019737,3.454271448980924
4.4219835557069676,4.100266701572914
8.6228875002513,2.9928692660714833
4.998096629326784,8.975486450738067
4.358993446770098,6.2293899494537355
6.595342206689137,4.784625417976602
4.8738750108606865,5.943345720582218
-0.15693981952437408,5.01633120728759
2.70347485403147,5.798420584940974
5.386534580226198,9.269250034923125
8.172708708073493,5.690087975768333
7.297810322509628,4.275961575842345
5.771497378602768,5.662874656569506
6.582199090251617,4.510331986519273
5.14735487557113,2.0732824502314107
4.987951189314435,5.479809328705604
1.7573894259401452,5.1309994523419284
7.334488578098863,4.492442483915122
4.466155267118817,11.008058360196593
6.868923865994281,4.340979664847735
2.593271103609795,2.19622890927977
3.001470414541226,4.971436977529872
0.05343957184381232,6.514125213412916
5.425646406839774,9.537724878647236
7.643514793246462,7.4045283385784355
3.0571294091659555,5.022998897038133
4.174461170316869,7.827059548659751
4.1827154950847225,4.174406336566739
2.4958942675025373,0.6242236034600586
3.933469599677756,4.438092730208821
2.0337944542219573,1.7870300088776179
4.832573638874734,7.067720559090886
3.3795050445579276,2.369638953557221
4.5650362389984585,5.390843859653297
0.31850223813628986,8.641170119330374
6.339990577282238,5.103069130674999
4.715346988229209,7.202690547027095
2.2920673112465235,1.0167041808379955
4.826397135450751,5.410045018754006
5.972585465630289,4.787230481992451
4.900782604599192,4.762282237130301
8.799068187887984,2.6977590043615525
3.978849381268745,5.001971250713198
5.351382905754468,7.279809168801862
4.426345230676182,5.702480426844451
6.6339060149935625,5.099139208461358
4.529976575169149,1.0441482125566766
2.590451179240289,5.7639780929774656
8.478437070608962,8.092330794282045
5.359746773386278,3.1748774668668713
6.079796920048172,2.5882565585696233
6.429704767515629,6.4450680936023605
6.057008595299685,5.243963424313154
6.061724133827448,6.038173334751053
3.9745675730655137,5.558610982958383
7.120814172584979,6.964428193347381
7.740758998137275,6.236707993111814
4.490813088672345,4.6734817754403775
3.2009763267696894,7.864452101616486
2.9297531155840297,2.807655630649251
6.659546647980894,6.7402355956859665
4.812176868728325,6.649032350930125
3.1617501974500524,5.762290004998045
4.1753205264290765,3.7063726113165187
4.924337782028584,4.829870760652787
4.244158391793885,8.109374679502311
4.086281908608653,4.4662418606363765
2.3231411554734964,7.05465903570031
5.47788386136904,6.424915577968983
3.753703921738764,3.1204910236470855
4.885672676720281,7.477986526095215
3.7982579143307937,5.644494041294219
6.330188809985663,5.611011923403164
1.1112851262983576,10.507521387201784
5.568319550870664,6.727002879458596
2.0269321659280926,4.687164810214202
4.21450291189054,9.14704495158664
4.1610555031298775,5.892298130240688
6.653115959494575,7.509678613001101
6.19934501038487,5.2038381757765935
3.913073040073339,7.829367828138121
5.501528521109756,6.941325014270053
6.253556304481384,4.875590966506257
4.69853488696133,7.807548318808612
6.0955952452480275,6.509854809416401
7.513737512089208,6.854694878185537
2.6180212952196023,2.832398226444305
1.9435731054536443,7.186047604795631
3.3351507060206798,5.222152019153242
3.9214328115793085,3.6206561409624047
2.225616695281809,2.766095649653697
5.635286216694632,5.38831176979248
8.201840504089851,6.248277485461839
8.976130603615388,4.768320051550038
6.464215646338225,5.7827146890339645
5.877321854398064,6.168888219564919
1.6118410117034054,3.421310136501464
4.684389267101747,3.77488788747073
5.325628305802244,4.149723400541428
4.749571283201241,7.907978236300558
3.8433377530780923,6.331222973871911
4.579923985226089,4.233209936526971
4.05200661523131,5.0858860513513875
0.8696630475999463,4.628363818424721
4.518906303621773,4.947789054660025
3.665333455267384,2.472400311445718
3.335774521281365,3.4683410085455586
5.607516612279497,1.6136819179828792
4.327131355101338,6.745245263663688
2.5464266875721098,4.909250688958451
5.466769955805071,3.6940636067183767
2.494339735652043,5.718837673915033
4.998123685766557,3.8888283625522955
7.038080094647285,5.372069475630897
1.4251198668674134,3.014755932234548
3.8952252438890405,5.950014858631391
7.510964430728729,1.0955625979162336
5.598156293854094,5.8608991647445565
1.7433673643199685,4.098504454859603
7.0905085320185535,2.6470594437456634
6.498890957592061,3.699195979675862
2.736856748224998,5.420153834162073
4.630503217975608,6.175171174872766
2.438633430743848,4.853847977976656
2.490362308522724,4.906911164711676
4.8537068014436064,7.215390010511712
5.138461840743879,5.646711809166649
3.990230096198278,4.6357496396822615
5.058780719287939,3.467812800117496
7.054116974043059,6.2377346552567
4.420563609653877,8.458193318975622
5.024599487369311,9.249634128771664
5.6682275361543075,6.7744603792980005
6.115396510980106,5.893295238716923
3.0888472223695684,5.2579475126095465
5.829556498505046,5.927593161471979
-0.40741116190841886,4.379080403094059
3.670569978133285,4.178881605134352
6.208867265821912,7.124198213634627
9.220125834518011,3.274909722759702
3.8211603779830075,3.8689258218436295
7.873925397744689,0.16684589974605846
6.058385087230037,6.457184000560112
